Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S46097471,Eastern Wood-Pewee,Contopus virens,16241,1,US-TN,Blount,L7481979,"8303 Lamar Alex Pkwy E, Townsend US-TN (35.6794,-83.7262)",35.679362,-83.726211,2018-05-26,10:00 AM,eBird - Traveling Count,308,1,6.437,,1
S36963321,Eastern Wood-Pewee,Contopus virens,16241,2,US-NC,Buncombe,L5854038,US-NC-Candler-309 Wiggins Rd - 35.5435x-82.7567,35.543483,-82.756698,2017-05-14,10:58 AM,eBird - Traveling Count,100,1,6.437,,6
S71273396,Eastern Wood-Pewee,Contopus virens,16241,1,US-TN,Hamilton,L2221719,Signal Point Park,35.1204662,-85.3664625,2020-07-08,07:54 PM,eBird - Traveling Count,90,1,6.437,,4
S60558630,Eastern Wood-Pewee,Contopus virens,16241,2,US-FL,Manatee,L4425488,Terra Ceia Preserve SP--Hightower Trail,27.5813861,-82.5726682,2019-10-12,09:01 AM,eBird - Traveling Count,126,1,5.343,,2
S57724420,Eastern Wood-Pewee,Contopus virens,16241,1,US-NY,Onondaga,L1068599,Onondaga Lake Park--Lake Outlet,43.1169458,-76.2445164,2019-06-26,06:34 PM,eBird - Traveling Count,320,1,1.609,,1
S36974677,Willow Flycatcher,Empidonax traillii,16285,1,US-OR,Morrow,L3784053,Umatilla Army Depot (Restricted Access),45.837052,-119.4389391,2017-05-18,12:25 PM,eBird - Traveling Count,494,1,9.656,,1
S37079554,Willow Flycatcher,Empidonax traillii,16285,1,US-OR,Morrow,L3784053,Umatilla Army Depot (Restricted Access),45.837052,-119.4389391,2017-05-22,05:45 PM,eBird - Traveling Count,54,1,1.609,,1
S60264367,Yellowish Flycatcher,Empidonax flavescens,16317,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S27739932,Black Phoebe,Sayornis nigricans,16330,2,US-CA,San Bernardino,L1025269,Doris Davies Park,34.5082696,-117.3086402,2016-02-21,01:54 PM,eBird - Traveling Count,31,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34"
S28703182,Black Phoebe,Sayornis nigricans,16330,1,US-CA,San Bernardino,L853645,Helendale WTP,34.773098,-117.3301005,2016-04-02,02:20 PM,eBird - Traveling Count,46,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S46097471,Eastern Phoebe,Sayornis phoebe,16339,1,US-TN,Blount,L7481979,"8303 Lamar Alex Pkwy E, Townsend US-TN (35.6794,-83.7262)",35.679362,-83.726211,2018-05-26,10:00 AM,eBird - Traveling Count,308,1,6.437,,1
S36963321,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Buncombe,L5854038,US-NC-Candler-309 Wiggins Rd - 35.5435x-82.7567,35.543483,-82.756698,2017-05-14,10:58 AM,eBird - Traveling Count,100,1,6.437,,6
S52440658,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L127407,Audubon Corkscrew Swamp Sanctuary,26.375442,-81.6040206,2019-02-06,12:58 PM,eBird - Traveling Count,172,1,3.621,,4
S50573032,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8237900,Bridge 030153,26.302273,-81.297946,2018-12-10,12:10 PM,eBird - Stationary Count,23,1,,,1
S50575948,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8238433,Bridge 030156,26.308326,-81.286028,2018-12-10,01:15 PM,eBird - Stationary Count,50,1,,,1
S50574014,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8238076,Bridge 03054/03055,26.305351,-81.291856,2018-12-10,12:39 PM,eBird - Stationary Count,35,1,,,1
S52874807,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8556468,CRCA Station 1,26.418806,-81.399683,2019-02-18,08:33 AM,eBird - Stationary Count,137,1,,,1
S52875194,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8647039,CRCA Station 2,26.419262,-81.383801,2019-02-18,10:51 AM,eBird - Stationary Count,5,1,,,1
S51896352,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8392660,CRCA Station 4,26.42024,-81.315394,2019-01-21,07:01 AM,eBird - Stationary Count,255,1,,,1
S51930128,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8404372,CRCA Station 5,26.422231,-81.304529,2019-01-22,06:58 AM,eBird - Traveling Count,207,1,.402,,2
S51552374,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8407038,CRCA Station 7,26.391104,-81.271434,2019-01-11,06:54 AM,eBird - Traveling Count,257,1,1.207,,2
S51999522,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8407038,CRCA Station 7,26.391104,-81.271434,2019-01-24,07:34 AM,eBird - Traveling Count,250,1,.805,,1
S52962745,Eastern Phoebe,Sayornis phoebe,16339,3,US-FL,Collier,L8407038,CRCA Station 7,26.391104,-81.271434,2019-02-20,06:43 AM,eBird - Stationary Count,276,1,,,1
S52434154,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8566905,CRCA Station 8,26.30776,-81.287138,2019-02-06,07:02 AM,eBird - Stationary Count,279,1,,,2
S53512559,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8566905,CRCA Station 8,26.30776,-81.287138,2019-03-06,06:45 AM,eBird - Stationary Count,186,1,,,1
S54040815,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8566905,CRCA Station 8,26.30776,-81.287138,2019-03-20,08:10 AM,eBird - Stationary Count,169,1,,,2
S51492522,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8397073,CRCA Station 9,26.302271,-81.29979,2019-01-09,07:01 AM,eBird - Traveling Count,198,1,.402,,1
S51963652,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Collier,L8397073,CRCA Station 9,26.302271,-81.29979,2019-01-23,07:24 AM,eBird - Traveling Count,259,1,.563,,2
S52462902,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Collier,L8397073,CRCA Station 9,26.302271,-81.29979,2019-02-07,07:04 AM,eBird - Stationary Count,246,1,,,2
S40013926,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,DeSoto,L6356300,Desoto Solar Farm,27.3243996,-81.8039632,2017-10-19,10:00 AM,eBird - Traveling Count,150,1,3.219,,1
S40130029,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,DeSoto,L6356300,Desoto Solar Farm,27.3243996,-81.8039632,2017-10-26,12:27 PM,eBird - Traveling Count,75,1,2.414,,1
S40698844,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Duval,L3488680,Cradle Creek Preserve,30.2782934,-81.4071719,2017-11-24,11:12 AM,eBird - Traveling Count,75,1,1.609,,2
S43591324,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Flagler,L7056178,"Bulow Creek State Park, Flagler Beach US-FL (29.4358,-81.1424)",29.435769,-81.142387,2018-03-12,11:50 AM,eBird - Traveling Count,77,1,2.414,,1
S40294730,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Highlands,L298002,Archbold Biological Station,27.1830202,-81.3511848,2017-11-03,11:19 PM,eBird - Traveling Count,180,1,3.219,,1
S62328721,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L10295313,"12630 Fox Way Trl, Riverview US-FL (27.7755,-82.2718)",27.775479,-82.27181,2019-12-15,11:21 AM,eBird - Traveling Count,20,1,2.414,,2
S50715039,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L8262334,"13902-ish Balm Riverview Rd, Riverview US-FL",27.777758,-82.27667,2018-12-16,11:17 AM,eBird - Traveling Count,70,1,2.816,,3
S62330943,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L8262334,"13902-ish Balm Riverview Rd, Riverview US-FL",27.777758,-82.27667,2019-12-15,11:37 AM,eBird - Traveling Count,49,1,1.207,,3
S45155419,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L7317356,"5002 Garrick Ct, Tampa US-FL (28.0724,-82.5315)",28.072427,-82.531531,2018-05-01,07:29 PM,eBird - Traveling Count,45,1,.805,,3,,Vocalizing
S32259431,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L684255,Cockroach Bay Preserve and surrounding area,27.6885443,-82.5014019,2016-10-27,05:32 PM,eBird - Traveling Count,72,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S41903766,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L165195,Cypress Point Park,27.9500746,-82.5432364,2018-01-14,01:49 PM,eBird - Traveling Count,46,1,1.609,,1
S41841074,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L526715,Golden Aster Scrub Nature Preserve,27.8215045,-82.3535585,2018-01-12,11:21 AM,eBird - Traveling Count,120,1,1.609,,1
S42179797,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Hillsborough,L526715,Golden Aster Scrub Nature Preserve,27.8215045,-82.3535585,2018-01-23,08:08 AM,eBird - Traveling Count,120,1,3.219,,2,,,FLSJ survey
S43107164,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L526715,Golden Aster Scrub Nature Preserve,27.8215045,-82.3535585,2018-02-22,07:13 AM,eBird - Traveling Count,80,1,1.609,,1
S40464117,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L6466784,Hyde Park Wetland,27.935722,-82.480683,2017-11-11,10:11 AM,eBird - Stationary Count,3,1,,,1
S49992839,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2018-11-17,10:40 AM,eBird - Traveling Count,15,1,.402,,1
S50723995,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L4080634,Tripe Creek Subdivision,27.7975778,-82.2746213,2018-12-16,02:46 PM,eBird - Traveling Count,46,1,.805,,3
S50711054,Eastern Phoebe,Sayornis phoebe,16339,6,US-FL,Hillsborough,L6874178,Triple Creek Nature Preserve,27.795397,-82.245189,2018-12-16,07:25 AM,eBird - Traveling Count,191,1,8.851,,4
S62326922,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Hillsborough,L6874178,Triple Creek Nature Preserve,27.795397,-82.245189,2019-12-15,07:24 AM,eBird - Traveling Count,200,1,4.828,,3
S41165029,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Hillsborough,L620580,Wolf Branch Creek Preserve,27.7421125,-82.4375439,2017-12-17,08:48 AM,eBird - Traveling Count,400,1,8.047,,1
S35519696,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2017-03-29,02:56 PM,eBird - Traveling Count,51,1,4.828,,1,,"Vocal only. ""Peeee-wee, pe-we!"""
S42851949,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-02-15,08:30 AM,eBird - Traveling Count,120,1,2.,,2,,,FLSJ survey
S43037137,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-02-20,10:27 AM,eBird - Traveling Count,222,1,4.828,,1
S43068177,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-02-21,08:31 AM,eBird - Traveling Count,392,1,9.656,,1
S43380755,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-03-03,06:55 PM,eBird - Stationary Count,800,1,,,1
S40380574,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Manatee,L6451602,Manson Jenkins (private access),27.553237,-82.069894,2017-11-08,10:25 AM,eBird - Traveling Count,324,1,1.609,,2
S40418749,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Manatee,L6451602,Manson Jenkins (private access),27.553237,-82.069894,2017-11-09,08:00 AM,eBird - Traveling Count,120,1,3.219,,2
S57724420,Eastern Phoebe,Sayornis phoebe,16339,1,US-NY,Onondaga,L1068599,Onondaga Lake Park--Lake Outlet,43.1169458,-76.2445164,2019-06-26,06:34 PM,eBird - Traveling Count,320,1,1.609,,1
S42143172,Eastern Phoebe,Sayornis phoebe,16339,4,US-FL,Orange,L298649,Lake Apopka Wildlife Drive,28.6690476,-81.56128,2018-01-21,11:53 AM,eBird - Traveling Count,240,1,19.312,,3
S40721094,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Orange,L298652,Magnolia Park,28.6335423,-81.5500707,2017-11-25,11:43 AM,eBird - Traveling Count,43,1,1.207,,1
S40263859,Eastern Phoebe,Sayornis phoebe,16339,4,US-FL,Pasco,L6433488,Cross Bar Ranch,28.346563,-82.488292,2017-11-02,10:14 AM,eBird - Traveling Count,188,1,6.437,,7
S49840333,Eastern Phoebe,Sayornis phoebe,16339,5,US-FL,Pasco,L8127384,Little Everglades Ranch,28.413489,-82.173362,2018-11-10,09:20 AM,eBird - Traveling Count,98,1,11.265,,4
S49892461,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Pinellas,L8135107,4th St N,27.882458,-82.6386,2018-11-12,09:35 AM,eBird - Traveling Count,306,1,4.828,,1
S42050861,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Pinellas,L502704,Brooker Creek Preserve & surrounding areas,28.1439001,-82.6609078,2018-01-18,08:14 AM,eBird - Traveling Count,469,1,6.437,,2
S41171550,Eastern Phoebe,Sayornis phoebe,16339,3,US-FL,Pinellas,L1010183,Joe's Creek Management Area,27.830044,-82.749238,2017-12-16,07:40 AM,eBird - Traveling Count,126,1,5.069,,2,,,St Pete CBC with Bo Fethe.
S41171562,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Pinellas,L6573802,"Seminole Lakes CC Estates neighborhood, Seminole, FL",27.8314555,-82.7597423,2017-12-16,01:16 PM,eBird - Traveling Count,107,1,4.426,,1,,,St Pete CBC with Bo Fethe and Rich Hoyer.
S40704066,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,St. Johns,L6504328,Allison's apartment,30.247108,-81.397279,2017-11-24,03:16 PM,eBird - Stationary Count,2,1,,,3
S43585364,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,St. Johns,L6504328,Allison's apartment,30.247108,-81.397279,2018-03-12,09:02 AM,eBird - Casual Observation,,0,,,1
S40958031,Eastern Phoebe,Sayornis phoebe,16339,1,US-FL,Sumter,L6541215,"4073 County Road 124, Wildwood US-FL (28.8906,-82.0362)",28.890571,-82.036199,2017-12-07,09:09 AM,eBird - Traveling Count,193,1,3.219,,1
S40661441,Eastern Phoebe,Sayornis phoebe,16339,2,US-FL,Sumter,L6496872,"4583 County Road 128, Wildwood US-FL (28.8870,-82.0272)",28.887027,-82.027229,2017-11-22,08:52 AM,eBird - Traveling Count,210,1,1.609,,1
S36999542,Say's Phoebe,Sayornis saya,16341,2,US-OR,Morrow,L3784053,Umatilla Army Depot (Restricted Access),45.837052,-119.4389391,2017-05-19,08:22 PM,eBird - Traveling Count,40,1,1.609,,1
S26961880,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L4168996,Backyard,34.762006,-117.335548,2016-01-17,09:09 AM,eBird - Stationary Count,7,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34"
S28917904,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-04-13,09:15 AM,eBird - Traveling Count,35,1,.402,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S29098321,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-04-21,07:52 AM,eBird - Traveling Count,61,1,.402,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S30319150,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-06-20,12:10 PM,eBird - Traveling Count,124,1,2.041,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30345920,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-06-22,12:15 PM,eBird - Traveling Count,300,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30566191,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-07-06,06:36 AM,eBird - Traveling Count,3,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S28703182,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L853645,Helendale WTP,34.773098,-117.3301005,2016-04-02,02:20 PM,eBird - Traveling Count,46,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S26982851,Say's Phoebe,Sayornis saya,16341,1,US-CA,San Bernardino,L4172278,US-CA-Victorville-Mojave Narrows Reg Park - 34.5111x-117.2733,34.5111,-117.273278,2016-01-18,11:54 AM,eBird - Traveling Count,105,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34"
S91025300,Vermilion Flycatcher,Pyrocephalus rubinus,16360,1,MX-BCS,La Paz,L15583405,"23300, La Paz MX-BCS 23.45344, -110.23887",23.453436,-110.238872,2021-06-28,01:08 PM,eBird - Casual Observation,,0,,,1
S52440658,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L127407,Audubon Corkscrew Swamp Sanctuary,26.375442,-81.6040206,2019-02-06,12:58 PM,eBird - Traveling Count,172,1,3.621,,4
S54540072,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L8392660,CRCA Station 4,26.42024,-81.315394,2019-04-03,07:15 AM,eBird - Stationary Count,180,1,,,1
S51552374,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L8407038,CRCA Station 7,26.391104,-81.271434,2019-01-11,06:54 AM,eBird - Traveling Count,257,1,1.207,,2
S51999522,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L8407038,CRCA Station 7,26.391104,-81.271434,2019-01-24,07:34 AM,eBird - Traveling Count,250,1,.805,,1
S52962745,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L8407038,CRCA Station 7,26.391104,-81.271434,2019-02-20,06:43 AM,eBird - Stationary Count,276,1,,,1
S55210020,Great Crested Flycatcher,Myiarchus crinitus,16665,3,US-FL,Collier,L8407038,CRCA Station 7,26.391104,-81.271434,2019-04-18,07:00 AM,eBird - Stationary Count,190,1,,,2
S53512559,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L8566905,CRCA Station 8,26.30776,-81.287138,2019-03-06,06:45 AM,eBird - Stationary Count,186,1,,,1
S55049608,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L8566905,CRCA Station 8,26.30776,-81.287138,2019-04-17,06:48 AM,eBird - Traveling Count,189,1,.402,,1
S51492522,Great Crested Flycatcher,Myiarchus crinitus,16665,3,US-FL,Collier,L8397073,CRCA Station 9,26.302271,-81.29979,2019-01-09,07:01 AM,eBird - Traveling Count,198,1,.402,,1
S44895052,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L4001056,County Line Road,26.3731467,-81.2711048,2018-04-24,10:02 AM,eBird - Stationary Count,78,1,,,3
S44907310,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Collier,L638309,Oil Well Rd.,26.2949452,-81.4159482,2018-04-24,04:35 PM,eBird - Traveling Count,400,1,2.414,,3,,,All bridges on oil well road. 
S100166841,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,DeSoto,L17334411,446203 CRCA Station 1,27.203506,-82.050861,2022-01-05,07:05 AM,eBird - Stationary Count,256,1,,,2
S47790827,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Hillsborough,L7670017,"1010 E 31st Ave, Tampa US-FL (27.9788,-82.4487)",27.978762,-82.448705,2018-08-11,07:32 PM,eBird - Stationary Count,3,1,,,1
S54706319,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Hillsborough,L7670017,"1010 E 31st Ave, Tampa US-FL (27.9788,-82.4487)",27.978762,-82.448705,2019-04-08,07:52 AM,eBird - Stationary Count,6,1,,,1
S45245700,Great Crested Flycatcher,Myiarchus crinitus,16665,2,US-FL,Hillsborough,L7317356,"5002 Garrick Ct, Tampa US-FL (28.0724,-82.5315)",28.072427,-82.531531,2018-05-04,10:19 AM,eBird - Traveling Count,54,1,.805,,2
S38251299,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Hillsborough,L6109665,"735 Lakeview Dr, Wimauma US-FL (27.7122,-82.3163)",27.7122,-82.316252,2017-07-21,02:46 PM,eBird - Casual Observation,,0,,,2
S39480447,Great Crested Flycatcher,Myiarchus crinitus,16665,2,US-FL,Hillsborough,L127337,Lettuce Lake County Park,28.0725,-82.3754,2017-09-30,01:35 PM,eBird - Traveling Count,187,1,2.414,,1,,"Large bill, yellow beneath and rises up towards head, grey-ish back. "
S58478169,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2019-07-26,08:09 PM,eBird - Stationary Count,4,1,,,1,,,Large rain puddles
S62326922,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-FL,Hillsborough,L6874178,Triple Creek Nature Preserve,27.795397,-82.245189,2019-12-15,07:24 AM,eBird - Traveling Count,200,1,4.828,,3,,Flycatcher with brown/red cap.
S35519696,Great Crested Flycatcher,Myiarchus crinitus,16665,2,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2017-03-29,02:56 PM,eBird - Traveling Count,51,1,4.828,,1
S43380755,Great Crested Flycatcher,Myiarchus crinitus,16665,2,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-03-03,06:55 PM,eBird - Stationary Count,800,1,,,1
S40488168,Great Crested Flycatcher,Myiarchus crinitus,16665,2,US-FL,Pinellas,L4629138,Mobbly Bayou Wilderness Preserve,28.028171,-82.6595526,2017-04-11,08:00 AM,eBird - Traveling Count,480,1,3.219,,2
S48967090,Great Kiskadee,Pitangus sulphuratus,16699,4,MX-ROO,Felipe Carrillo Puerto,L315682,Zona Arqueológica Muyil (Chunyaxché),20.0785613,-87.6110959,2018-10-05,03:35 PM,eBird - Traveling Count,400,1,2.816,,2
S48943602,Great Kiskadee,Pitangus sulphuratus,16699,4,MX-ROO,Solidaridad,L2238595,Playa del Carmen (ciudad),20.6392101,-87.07901,2018-10-04,07:33 AM,eBird - Stationary Count,68,1,,,2
S60208928,Great Kiskadee,Pitangus sulphuratus,16699,2,CR-A,,L1473008,Arenal Misticopark (Hanging Bridges),10.4893477,-84.7563453,2019-09-29,06:10 AM,eBird - Traveling Count,231,1,11.265,,2
S60236034,Great Kiskadee,Pitangus sulphuratus,16699,1,CR-A,,L1473008,Arenal Misticopark (Hanging Bridges),10.4893477,-84.7563453,2019-09-30,06:03 AM,eBird - Stationary Count,205,1,,,1
S60197106,Great Kiskadee,Pitangus sulphuratus,16699,2,CR-H,,L6580052,Hotel Marriott Hacienda Belén,9.9880606,-84.174014,2019-09-28,07:53 AM,eBird - Stationary Count,45,1,,,1
S60353138,Great Kiskadee,Pitangus sulphuratus,16699,3,CR-H,,L6580052,Hotel Marriott Hacienda Belén,9.9880606,-84.174014,2019-10-04,04:22 PM,eBird - Traveling Count,25,1,.161,,1
S60264367,Great Kiskadee,Pitangus sulphuratus,16699,2,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Boat-billed Flycatcher,Megarynchus pitangua,16710,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S48967090,Social Flycatcher,Myiozetetes similis,16723,4,MX-ROO,Felipe Carrillo Puerto,L315682,Zona Arqueológica Muyil (Chunyaxché),20.0785613,-87.6110959,2018-10-05,03:35 PM,eBird - Traveling Count,400,1,2.816,,2,,Must smaller bill that GRKI
S60353138,Social Flycatcher,Myiozetetes similis,16723,8,CR-H,,L6580052,Hotel Marriott Hacienda Belén,9.9880606,-84.174014,2019-10-04,04:22 PM,eBird - Traveling Count,25,1,.161,,1
S48967090,Tropical Kingbird,Tyrannus melancholicus,16783,1,MX-ROO,Felipe Carrillo Puerto,L315682,Zona Arqueológica Muyil (Chunyaxché),20.0785613,-87.6110959,2018-10-05,03:35 PM,eBird - Traveling Count,400,1,2.816,,2
S60197106,Tropical Kingbird,Tyrannus melancholicus,16783,1,CR-H,,L6580052,Hotel Marriott Hacienda Belén,9.9880606,-84.174014,2019-09-28,07:53 AM,eBird - Stationary Count,45,1,,,1
S60353138,Tropical Kingbird,Tyrannus melancholicus,16783,2,CR-H,,L6580052,Hotel Marriott Hacienda Belén,9.9880606,-84.174014,2019-10-04,04:22 PM,eBird - Traveling Count,25,1,.161,,1
S60264367,Tropical Kingbird,Tyrannus melancholicus,16783,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S29151792,Cassin's Kingbird,Tyrannus vociferans,16790,1,US-CA,San Diego,L3100509,San Mateo Point & Creek,33.3877407,-117.5951415,2016-04-23,01:47 PM,eBird - Traveling Count,58,1,.805,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S50574014,Western Kingbird,Tyrannus verticalis,16796,1,US-FL,Collier,L8238076,Bridge 03054/03055,26.305351,-81.291856,2018-12-10,12:39 PM,eBird - Stationary Count,35,1,,,1
S36974677,Western Kingbird,Tyrannus verticalis,16796,3,US-OR,Morrow,L3784053,Umatilla Army Depot (Restricted Access),45.837052,-119.4389391,2017-05-18,12:25 PM,eBird - Traveling Count,494,1,9.656,,1
S37026567,Western Kingbird,Tyrannus verticalis,16796,1,US-OR,Morrow,L3784053,Umatilla Army Depot (Restricted Access),45.837052,-119.4389391,2017-05-20,08:24 PM,eBird - Traveling Count,29,1,.805,,1
S37079554,Western Kingbird,Tyrannus verticalis,16796,4,US-OR,Morrow,L3784053,Umatilla Army Depot (Restricted Access),45.837052,-119.4389391,2017-05-22,05:45 PM,eBird - Traveling Count,54,1,1.609,,1
S30227827,Western Kingbird,Tyrannus verticalis,16796,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-06-13,04:24 PM,eBird - Traveling Count,3,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30345919,Western Kingbird,Tyrannus verticalis,16796,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-06-21,12:11 PM,eBird - Traveling Count,300,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
